Order_ID,Custome_id,Product_id,Region,Discount_Pct,Sales,Profit,Order_date,Quantity,Product_Price
O25-000871,CUST01115,P0006,North,0.05,5762.93,1348.84,10-05-2025,16,379.14
O25-008279,CUST00078,P0013,North,0.13,34.9,8.16,03-04-2025,2,20.06
O25-004767,CUST01127,P0025,East,0.4,302.49,-2.39,13-09-2025,1,504.15
O25-008457,CUST00817,P0041,North,0.32,68.2,5.15,07-07-2025,3,33.43
O25-005910,CUST01390,P0046,West,0.1,22.52,2.14,18-11-2025,9,2.78
O25-009287,CUST00273,P0025,North,0,462.78,25.17,14-09-2025,1,503.02
O25-003491,CUST00066,P0019,North,0.08,368.72,48.78,10-10-2025,1,400.78
O25-003085,CUST01352,P0042,West,0.09,50.45,6.19,25-12-2025,2,27.72
O25-006778,CUST00145,P0005,North,0.19,1807.47,388.91,31-10-2025,5,446.29
O25-006889,CUST00675,P0029,North,0.17,464.4,39.64,23-12-2025,2,279.76
O25-004538,CUST00300,P0034,South,0.15,17.42,1.07,07-05-2025,2,10.25
O25-009236,CUST01234,P0023,West,0.16,217.3,2.17,06-07-2025,1,258.69
O25-007589,CUST00151,P0011,West,0.35,275.28,17.12,31-08-2025,5,84.7
O25-006432,CUST00770,P0031,West,0.12,1587.92,101.56,11-04-2025,7,257.78
O25-000573,CUST00211,P0016,West,0.19,213.42,37.21,06-12-2025,4,65.87
O25-009132,CUST00351,P0034,East,0.17,42.16,4.38,06-10-2025,5,10.16
O25-007846,CUST01138,P0001,West,0.13,1031.25,212.91,02-04-2025,1,1185.34
O25-003502,CUST00359,P0022,West,0.39,1308.94,-79.24,06-12-2025,3,715.27
O25-002321,CUST01419,P0025,West,0.03,973.28,33.15,29-07-2025,2,501.69
O25-005987,CUST00087,P0036,West,0.28,42.21,1.5,09-06-2025,3,19.54
O25-005165,CUST00362,P0016,North,0.02,446.79,119.07,04-12-2025,7,65.13
O25-005438,CUST01114,P0015,West,0.39,198.3,25.94,12-05-2025,6,54.18032787
O25-003459,CUST00740,P0010,North,0.06,172.38,42.01,16-11-2025,2,91.69
O25-005173,CUST00272,P0019,East,0.17,1755.62,111.57,05-07-2025,5,423.04
O25-005340,CUST01153,P0005,East,0.11,1200.27,261.12,05-06-2025,3,449.54
O25-002119,CUST00976,P0016,North,0.33,494.67,79.57,12-12-2025,11,67.12
O25-001452,CUST00253,P0026,South,0.25,307.3,-12.14,05-05-2025,1,409.73
O25-009980,CUST00792,P0012,South,0.13,49.69,7.47,28-04-2025,3,19.04
O25-003959,CUST00346,P0004,North,0.06,852.4,188.28,02-11-2025,1,906.81
O25-008982,CUST00610,P0048,East,0.16,5.19,0.63,10-11-2025,3,2.06
O25-006327,CUST01454,P0030,West,0.38,425.23,-28.72,19-01-2025,7,97.98
O25-002920,CUST00098,P0034,East,0.19,41.39,3.35,26-12-2025,5,10.22
O25-000418,CUST00006,P0028,South,0.29,1055.71,-35.39,04-03-2025,4,371.73
O25-005125,CUST00466,P0018,North,0.21,1630.48,101.06,10-01-2025,5,412.78
O25-002744,CUST00520,P0024,South,0.19,1565.94,16.55,22-12-2025,3,644.42
O25-003132,CUST00782,P0019,North,0.06,1488.58,87.07,08-09-2025,4,395.9
O25-004415,CUST01046,P0008,East,0.09,4150.33,875.55,05-06-2025,8,570.1
O25-001032,CUST00620,P0018,East,0.3,589.41,-2.5,22-07-2025,2,421.01
O25-009984,CUST00758,P0015,West,0.1,49.06,9.64,10-02-2025,1,54.51
O25-007369,CUST01404,P0008,West,0.04,3408.88,665.87,25-12-2025,6,591.8194444
O25-009402,CUST00685,P0022,East,0.2,2133.06,94.84,09-07-2025,4,666.58
O25-003982,CUST00096,P0025,East,0.07,924.9,113.51,04-11-2025,2,497.26
O25-008947,CUST00620,P0009,North,0.01,22.58,5.28,22-10-2025,1,22.81
O25-008496,CUST00635,P0013,North,0.13,17.43,4.31,07-05-2025,1,20.04
O25-001576,CUST00746,P0021,North,0.1,189.48,10.85,25-07-2025,1,210.5333333
O25-002366,CUST01055,P0013,East,0.1,133.24,29.56,04-09-2025,7,21.15
O25-001885,CUST00267,P0042,East,0.1,99.36,12.17,20-09-2025,4,27.6
O25-008369,CUST01308,P0005,West,0.19,1746.36,307.71,04-04-2025,5,431.2
O25-006766,CUST00469,P0014,East,0.13,68.24,13.84,07-03-2025,2,39.22
O25-009310,CUST00733,P0041,East,0.25,223.83,18.75,18-09-2025,9,33.16
O25-002162,CUST00723,P0021,South,0.1,379.08,15.71,15-10-2025,2,210.6
O25-005796,CUST01228,P0016,South,0.21,149.19,19.71,06-09-2025,3,62.95
O25-002834,CUST01378,P0003,East,0.25,2060.77,233.51,24-12-2025,2,1373.85
O25-002437,CUST01471,P0005,East,0.11,4015.06,912.78,01-09-2025,10,451.13
O25-009325,CUST00910,P0048,East,0.35,1.38,0.15,30-10-2025,1,2.12
O25-005129,CUST00700,P0002,East,0.13,441.79,92.26,06-07-2025,1,507.8
O25-005403,CUST01318,P0015,South,0.13,276.45,43.86,05-05-2025,6,52.96
O25-005056,CUST00216,P0022,North,0.05,1871.94,161.95,27-05-2025,3,656.82
O25-004958,CUST00898,P0021,North,0.04,607.08,67.31,28-11-2025,3,210.79
O25-001765,CUST00052,P0034,North,0.36,25.22,0.44,25-12-2025,4,9.85
O25-005615,CUST01450,P0048,West,0.12,3.85,0.42,28-05-2025,2,2.19
O25-004727,CUST00354,P0029,South,0.07,258.47,2.09,29-09-2025,1,277.93
O25-001837,CUST00050,P0023,East,0.09,241.72,23.64,04-05-2025,1,265.63
O25-003374,CUST00017,P0026,North,0.15,2650.13,218.51,15-04-2025,7,445.4
O25-003263,CUST00328,P0032,North,0.12,1831.63,172.4,13-07-2025,5,416.28
O25-002991,CUST01389,P0038,West,0,69,8.86,01-04-2025,5,13.8
O25-009645,CUST00325,P0033,North,0.4,24.44,0.07,09-11-2025,3,13.58
O25-000823,CUST01497,P0013,East,0.11,18.33,4.29,14-11-2025,1,20.59
O25-005684,CUST00930,P0018,East,0.07,423.48,46.41,17-11-2025,1,455.35
O25-009231,CUST00207,P0021,North,0.16,536.1,34.65,28-10-2025,3,212.74
O25-008461,CUST00042,P0009,West,0.4,29.71,2.88,08-12-2025,2,24.76
O25-009853,CUST01134,P0014,East,0.1,36.04,10.81,07-03-2025,1,40.04
O25-000650,CUST00305,P0037,West,0.1,35.64,3.41,03-01-2025,3,13.2
O25-007253,CUST00179,P0030,East,0.13,86.71,8.78,24-06-2025,1,99.67
O25-004940,CUST00695,P0004,East,0.31,2451.32,397.34,23-08-2025,4,888.16
O25-005966,CUST00094,P0035,West,0.16,16.17,1.74,14-08-2025,5,3.85
O25-003428,CUST00149,P0027,South,0.32,146.76,-10.34,03-11-2025,2,107.91
O25-006928,CUST01117,P0010,East,0.23,140.89,26.26,04-06-2025,2,91.49
O25-005062,CUST01148,P0042,North,0.08,74.58,10.29,18-05-2025,3,27.02
O25-007003,CUST00845,P0046,South,0.4,1.77,-0.07,21-12-2025,1,2.95
O25-004867,CUST00976,P0007,North,0.12,1688.62,398.62,15-09-2025,9,213.21
O25-004377,CUST00408,P0019,East,0.34,786.2,-3.52,27-12-2025,3,397.07
O25-001741,CUST00164,P0002,East,0.05,5196.02,1333.94,30-01-2025,10,546.95
O25-000413,CUST00325,P0003,North,0.12,1274.42,222.63,28-05-2025,1,1448.21
O25-007202,CUST00177,P0043,West,0.18,57.5,5.8,20-10-2025,2,35.06
O25-004980,CUST01398,P0020,East,0.25,565.31,23.64,05-10-2025,3,251.2488889
O25-007452,CUST00811,P0013,North,0.04,19.03,4.19,06-11-2025,1,19.82
O25-000431,CUST01001,P0018,West,0.15,3396.68,305.65,03-10-2025,9,444.01
O25-009181,CUST00405,P0018,North,0.11,1157.82,64.02,22-09-2025,3,433.64
O25-008569,CUST00569,P0003,East,0.3,1017.16,155.88,27-08-2025,1,1453.09
O25-003415,CUST00521,P0044,West,0.1,54.11,6.85,19-01-2025,4,15.03
O25-006038,CUST01419,P0048,North,0.16,11.19,1.07,21-06-2025,6,2.22
O25-007662,CUST01221,P0026,East,0.4,534.2,-2.66,05-02-2025,2,445.17
O25-006943,CUST00971,P0033,North,0,118.17,22.09,02-03-2025,9,13.13
O25-006563,CUST00653,P0005,West,0.03,854.59,185.54,18-01-2025,2,440.51
O25-000508,CUST00601,P0008,North,0.17,1939.88,320,22-05-2025,4,584.3
O25-008267,CUST00582,P0013,North,0.14,52.37,12.13,24-05-2025,3,20.3
O25-003505,CUST01361,P0015,West,0.11,147.2,27.53,24-09-2025,3,55.13
O25-006295,CUST01495,P0022,West,0.1,3886.54,198.24,29-09-2025,6,719.73
O25-007332,CUST00080,P0004,South,0.28,3278.59,337.55,30-10-2025,5,910.72
O25-008288,CUST01015,P0009,North,0.13,21.28,5.12,10-06-2025,1,24.46
O25-004628,CUST01438,P0014,South,0.11,139.27,21.97,15-07-2025,4,39.12
O25-006500,CUST01438,P0013,North,0.09,36.24,9.48,07-03-2025,2,19.91
O25-002902,CUST01200,P0046,West,0,26.82,3.32,10-09-2025,9,2.98
O25-006278,CUST01036,P0026,North,0.12,1591.85,138.57,15-04-2025,4,452.23
O25-002389,CUST00254,P0011,North,0.11,79.17,14.86,17-05-2025,1,88.95
O25-001578,CUST00878,P0011,North,0.08,317.18,65.13,02-04-2025,4,86.19
O25-002053,CUST00052,P0047,South,0.12,8.06,0.41,30-06-2025,1,9.16
O25-002829,CUST00875,P0004,North,0.14,1575,353.94,16-08-2025,2,915.7
O25-003653,CUST01122,P0011,North,0.37,56.74,7.81,28-12-2025,1,90.06
O25-003655,CUST00767,P0005,West,0.1,1636.09,265.79,24-03-2025,4,454.47
O25-008478,CUST00153,P0036,East,0.1,35.69,5.78,30-04-2025,2,19.83
O25-000149,CUST01102,P0009,North,0.04,44.6,9.89,22-04-2025,2,23.23
O25-001258,CUST00840,P0024,West,0.1,2279.34,92.22,27-09-2025,4,633.15
O25-001239,CUST00482,P0019,West,0,3028.63,126.27,08-11-2025,8,416.02
O25-008694,CUST00528,P0010,South,0.04,625.77,116.16,07-12-2025,7,93.12
O25-002787,CUST00139,P0011,East,0.08,239.57,53.63,26-12-2025,3,86.80072464
O25-000468,CUST00539,P0045,South,0.37,5.03,-0.1,04-09-2025,3,2.66
O25-004190,CUST00748,P0034,East,0.03,90.7,12.77,07-08-2025,9,10.39
O25-009111,CUST01475,P0042,West,0.21,83.42,5.74,27-05-2025,4,26.4
O25-002122,CUST01066,P0046,East,0.27,15.28,1.06,24-11-2025,7,2.99
O25-002302,CUST01031,P0002,West,0.14,2223.01,355.33,15-04-2025,5,516.98
O25-001109,CUST00289,P0041,South,0.22,75.98,2.03,12-12-2025,3,32.47
O25-006783,CUST01095,P0020,North,0.12,211.18,8.78,30-06-2025,1,239.98
O25-000183,CUST00961,P0010,West,0.2,360.6,47.67,27-10-2025,5,90.15
O25-003115,CUST01120,P0025,South,0.14,1839.68,122.69,29-01-2025,4,534.79
O25-006529,CUST01304,P0046,East,0.04,13.3,1.98,02-09-2025,5,2.770833333
O25-009285,CUST00979,P0022,West,0.17,1706.12,125.27,10-03-2025,3,685.19
O25-008401,CUST00218,P0032,East,0.15,675.38,48.24,20-06-2025,2,397.28
O25-002707,CUST01219,P0010,West,0.19,228.61,35.68,06-12-2025,3,94.08
O25-002968,CUST00152,P0017,North,0.24,2215.8,70.33,02-08-2025,16,182.22
O25-007284,CUST00736,P0029,West,0.04,273.62,17.7,24-07-2025,1,285.02
O25-006507,CUST00698,P0003,East,0.18,2225.3,362.9,08-06-2025,2,1356.89
O25-005369,CUST01391,P0010,West,0,73.05,10.97,23-07-2025,1,73.05
O25-003842,CUST00961,P0046,North,0.22,11.31,1,13-04-2025,5,2.9
O25-004993,CUST00221,P0014,East,0.38,26.44,3.11,29-01-2025,1,42.64
O25-005786,CUST00284,P0015,North,0.12,46.5,10.2,06-12-2025,1,52.84
O25-003286,CUST00474,P0016,North,0.17,165.76,36.15,24-07-2025,3,66.57
O25-008011,CUST00051,P0032,West,0.06,387.65,21.91,06-06-2025,1,412.39
O25-002711,CUST01159,P0035,West,0.18,6.84,0.42,05-02-2025,2,4.17
O25-005520,CUST01057,P0041,South,0.36,152.41,-1.08,07-01-2025,7,34.02
O25-003119,CUST00871,P0045,South,0.15,25.34,2.28,21-08-2025,11,2.71
O25-006471,CUST00141,P0028,North,0.28,2658.31,19.08,22-04-2025,10,369.21
O25-004038,CUST01239,P0010,South,0.24,68.32,9.09,01-11-2025,1,89.9
O25-001548,CUST00023,P0024,North,0.06,1772.65,197.46,30-05-2025,3,628.6
O25-009030,CUST01113,P0007,East,0.06,384.37,89.36,04-05-2025,2,204.45
O25-000528,CUST00073,P0039,South,0.15,12.24,1.29,01-04-2025,1,14.4
O25-007205,CUST00995,P0014,East,0.24,148.54,26.4,19-08-2025,5,39.09
O25-007076,CUST00892,P0015,North,0.04,103.89,22.85,24-05-2025,2,54.11
O25-002671,CUST00241,P0023,West,0.09,455.09,9.12,31-03-2025,2,250.05
O25-008953,CUST01235,P0047,East,0.19,15.36,2.33,17-10-2025,2,9.48
O25-005301,CUST00585,P0047,West,0.24,34.85,0.06,26-07-2025,5,9.17
O25-006642,CUST00709,P0016,East,0.33,530.72,81.39,07-11-2025,12,66.01
O25-004842,CUST00452,P0042,East,0,99.86,6.67,09-11-2025,5,28.13
O25-009354,CUST00893,P0008,South,0.2,1356.67,178.6,26-08-2025,3,565.28
O25-008446,CUST00409,P0020,East,0.37,483.8,8.84,17-07-2025,3,255.98
O25-001821,CUST01469,P0002,North,0.29,745.23,133.64,27-02-2025,2,524.81
O25-003182,CUST00305,P0010,North,0.23,72,15.26,19-07-2025,1,93.5
O25-001874,CUST00014,P0005,North,0.1,815.96,166.22,24-01-2025,2,453.31
O25-001336,CUST00612,P0028,East,0.14,1569.84,119.51,09-07-2025,5,365.08
O25-003161,CUST00760,P0025,East,0.01,540.97,87.55,19-01-2025,1,546.43
O25-006785,CUST00165,P0024,East,0.14,2164.65,149.27,01-09-2025,4,629.26
O25-000999,CUST00517,P0009,North,0.18,57.29,11.54,10-03-2025,3,23.29
O25-000681,CUST00305,P0012,North,0.17,32.09,6.48,31-07-2025,2,19.33
O25-009428,CUST01308,P0040,West,0.13,25.35,1.1,20-07-2025,2,14.57
O25-002688,CUST01253,P0024,North,0.18,1056.77,64.36,25-11-2025,2,644.37
O25-001713,CUST01246,P0017,North,0.38,119.12,4.29,01-11-2025,1,192.13
O25-004084,CUST01160,P0035,East,0.22,8.89,1.19,30-10-2025,3,3.8
O25-008538,CUST01306,P0038,West,0.16,59.39,4.59,03-11-2025,5,14.14
O25-005138,CUST00451,P0032,East,0.06,1935.65,188.56,17-08-2025,5,411.84
O25-005209,CUST00904,P0021,West,0.19,538.88,48.97,01-06-2025,3,221.76
O25-009039,CUST01433,P0013,East,0.37,64.23,8.53,23-08-2025,5,20.39
O25-006887,CUST00609,P0043,West,0.17,155.42,9.7,19-03-2025,5,37.45060241
O25-008856,CUST00573,P0045,East,0.2,6.55,0.55,15-04-2025,3,2.73
O25-008974,CUST00162,P0013,North,0.05,58.62,14.48,02-07-2025,3,20.57
O25-002230,CUST01033,P0027,West,0.15,266.58,4.47,29-10-2025,3,104.54
O25-009836,CUST00666,P0028,West,0.11,1299.61,99.76,20-11-2025,4,365.06
O25-005777,CUST00017,P0023,North,0.31,389.33,2.15,27-07-2025,2,282.12
O25-001693,CUST00552,P0015,South,0.4,99.29,5.7,25-09-2025,3,55.16
O25-009477,CUST00479,P0018,South,0.23,1301.27,0.22,17-11-2025,4,422.49
O25-008968,CUST01163,P0041,South,0.27,73.04,2.65,05-01-2025,3,33.35
O25-004398,CUST01136,P0008,West,0.08,1077.52,205.21,17-01-2025,2,585.61
O25-008103,CUST01223,P0011,North,0.12,302.61,64.91,26-10-2025,4,85.97
O25-009801,CUST01419,P0041,East,0.13,27.3,3.25,11-06-2025,1,31.38
O25-002533,CUST00733,P0004,West,0.23,2155.39,357.38,10-11-2025,3,933.07
O25-002022,CUST00392,P0007,East,0.18,182.41,24.27,17-10-2025,1,222.45
O25-005942,CUST00528,P0010,North,0.12,156.24,39.13,01-11-2025,2,88.77
O25-004151,CUST01447,P0013,North,0.1,73.12,10.14,01-12-2025,4,20.31
O25-005702,CUST00275,P0007,North,0.28,1811.55,341.09,02-04-2025,12,209.67
O25-003589,CUST00905,P0024,North,0.1,4582.51,335.8,30-07-2025,8,636.46
O25-003630,CUST00023,P0026,North,0.02,1257.23,81.59,10-06-2025,3,427.63
O25-006950,CUST00134,P0003,North,0.14,3667.42,694.54,01-12-2025,3,1421.48
O25-004928,CUST00732,P0043,East,0.03,142.2,23.77,20-12-2025,4,36.65
O25-004370,CUST00738,P0035,West,0.4,9.36,-0.25,09-12-2025,4,3.9
O25-001834,CUST00955,P0048,South,0.1,7.67,0.51,12-11-2025,4,2.130555556
O25-005093,CUST00828,P0011,North,0.36,275.74,29.88,18-05-2025,5,86.17
O25-000472,CUST00449,P0044,East,0.24,11.64,1.55,04-09-2025,1,15.32
O25-001129,CUST01046,P0037,East,0.31,27.3,1.21,15-01-2025,3,13.19
O25-000769,CUST01427,P0040,East,0.16,23.55,4.06,09-11-2025,2,14.02
O25-009676,CUST00896,P0034,North,0.23,15.72,1.62,13-03-2025,2,10.21
O25-002500,CUST00099,P0015,South,0.09,298.94,52.66,06-03-2025,6,54.75
O25-008994,CUST01063,P0011,North,0.13,306.73,63.1,12-10-2025,4,88.14
O25-005578,CUST00287,P0023,South,0.3,710.22,-35.53,01-02-2025,4,253.65
O25-008486,CUST00429,P0014,West,0.14,171.4,38.12,03-05-2025,5,39.86
O25-004831,CUST00328,P0042,West,0.05,53.62,5.97,08-02-2025,2,28.22
O25-001841,CUST00547,P0031,West,0.1,707.59,1.2,23-12-2025,3,262.0703704
O25-002687,CUST00892,P0047,East,0.24,28.94,1.86,22-03-2025,4,9.52
O25-008169,CUST01193,P0036,North,0.18,16.49,2.23,04-01-2025,1,20.11
O25-000191,CUST00496,P0046,North,0.1,15.5,2.56,25-02-2025,6,2.87
O25-006114,CUST00518,P0036,East,0.14,33.49,5.33,01-07-2025,2,19.47
O25-000698,CUST00733,P0023,North,0.08,498.81,53.34,03-07-2025,2,271.09
O25-003701,CUST00434,P0022,West,0.2,2201.18,6.79,02-07-2025,4,687.87
O25-005366,CUST00299,P0001,West,0.13,6278.2,805.29,04-07-2025,6,1202.72
O25-005518,CUST00674,P0017,South,0.3,393.58,-16.18,24-02-2025,3,187.42
O25-001331,CUST01345,P0014,East,0,115.65,31.65,22-11-2025,3,38.55
O25-007981,CUST00266,P0008,West,0.23,893.14,145.73,27-11-2025,2,579.96
O25-002908,CUST00872,P0013,West,0.32,42.45,5.5,08-02-2025,3,20.81
O25-003395,CUST01069,P0047,West,0.17,40.38,0.65,02-04-2025,5,9.73
O25-007735,CUST01052,P0045,South,0.25,12.24,0.71,24-01-2025,6,2.72
O25-003422,CUST00051,P0030,South,0.1,445.68,18.97,27-10-2025,5,99.04
O25-006946,CUST01163,P0040,North,0.1,25.79,4.74,03-08-2025,2,14.33
O25-008636,CUST00167,P0036,East,0,89.37,14.33,13-06-2025,5,19.86
O25-007719,CUST00877,P0023,East,0,1242.55,134.49,05-10-2025,5,248.51
O25-008801,CUST00292,P0001,North,0.08,7598.04,1404.03,23-01-2025,7,1179.82
O25-003188,CUST00911,P0009,North,0.14,62.28,13.83,24-08-2025,3,24.14
O25-007781,CUST00764,P0008,North,0.16,972.35,210.78,15-11-2025,2,578.78
O25-006419,CUST00362,P0025,North,0.05,475.83,67.09,28-01-2025,1,500.87
O25-005394,CUST00207,P0008,East,0.19,483.98,78.86,14-05-2025,1,597.5
O25-009771,CUST00400,P0024,South,0.14,3030.11,201.77,07-04-2025,6,587.23
O25-003792,CUST00910,P0044,East,0.23,60.83,5.56,17-09-2025,5,15.8
O25-007499,CUST00220,P0030,West,0.4,120.59,-5.06,17-11-2025,2,100.49
O25-005552,CUST00910,P0027,North,0.26,74.51,1.71,30-08-2025,1,100.69
O25-006445,CUST01500,P0037,East,0.15,42.6,4.71,18-01-2025,4,12.53
O25-000618,CUST00884,P0007,West,0.19,487.94,79.07,13-08-2025,3,200.8
O25-000290,CUST01138,P0037,North,0.25,9.48,0.44,13-11-2025,1,12.64
O25-006149,CUST01261,P0038,West,0.01,107.71,11.16,09-08-2025,8,13.59974747
O25-008633,CUST01180,P0007,West,0.13,564.28,107.24,29-12-2025,3,216.2
O25-008134,CUST00526,P0005,East,0.1,3613.73,719.65,20-07-2025,9,446.14
O25-001852,CUST00486,P0023,South,0.19,2177.2,94.6,22-02-2025,10,268.79
O25-004627,CUST01275,P0010,South,0.24,134.14,18.46,06-05-2025,2,88.25
O25-008544,CUST00935,P0043,North,0.13,31.23,5.76,14-09-2025,1,35.9
O25-006556,CUST00640,P0021,West,0.18,1179.8,92.66,13-03-2025,7,205.54
O25-008023,CUST00600,P0043,North,0.13,61.96,8.28,08-01-2025,2,35.61
O25-009356,CUST01240,P0019,West,0.08,781.43,45.42,29-06-2025,2,424.69
O25-000098,CUST00243,P0040,South,0.25,10.91,0.38,18-05-2025,1,14.55
O25-008165,CUST01295,P0034,West,0.1,18.76,2.16,19-07-2025,2,10.42
O25-004824,CUST00156,P0005,West,0.11,1995.2,354.43,20-03-2025,5,448.36
O25-007665,CUST01287,P0045,North,0.23,14.01,1.16,31-12-2025,7,2.6
O25-002706,CUST00047,P0044,North,0.05,119.78,17.55,14-11-2025,8,15.76
O25-007421,CUST00104,P0006,East,0.25,1434.08,316.39,06-05-2025,5,382.42
O25-004015,CUST00896,P0016,West,0.21,201.17,30.5,19-04-2025,4,63.66
O25-009219,CUST01496,P0043,East,0.18,60.42,5.07,24-11-2025,2,36.84
O25-006243,CUST00343,P0048,South,0.07,11.33,1.1,27-02-2025,6,2.03
O25-002816,CUST00408,P0045,East,0.01,2.64,0.43,30-11-2025,1,2.67
O25-001091,CUST00489,P0003,East,0.1,1271.19,307.87,10-12-2025,1,1412.43
O25-007032,CUST01444,P0027,South,0.16,253.26,5.39,19-12-2025,3,100.5
O25-003316,CUST01127,P0032,East,0.24,330.52,15.52,22-05-2025,1,434.89
O25-003545,CUST01067,P0026,East,0,883.25,16.16,25-11-2025,3,439.43
O25-004967,CUST01446,P0018,North,0.11,1909.01,200.51,28-02-2025,5,428.99
O25-001496,CUST01045,P0016,North,0.16,171.94,35.69,13-10-2025,3,68.23
O25-006935,CUST01168,P0003,North,0.19,5664.53,1075.63,10-07-2025,5,1398.65
O25-008386,CUST01391,P0037,North,0.08,36.57,4.5,24-05-2025,3,13.25
O25-006179,CUST00222,P0017,South,0.2,144.42,3.6,11-10-2025,1,180.53
O25-005612,CUST00314,P0005,North,0.07,2490.86,580.29,10-10-2025,6,446.39
O25-002849,CUST00936,P0013,East,0.2,49.39,8.72,21-09-2025,3,20.58
O25-005023,CUST00082,P0003,North,0.11,6434.3,1310.93,11-02-2025,5,1445.91
O25-008788,CUST01411,P0047,East,0.16,39.82,6.51,08-11-2025,5,9.48
O25-008437,CUST01357,P0040,East,0.08,52.11,8.48,15-09-2025,4,14.16
O25-002871,CUST01207,P0027,West,0.11,272.53,25.45,19-01-2025,3,102.07
O25-007911,CUST00220,P0022,North,0.1,632.7,95.04,23-01-2025,1,703
O25-008393,CUST01264,P0047,East,0.26,13.22,1.56,28-08-2025,2,8.93
O25-005571,CUST00570,P0028,East,0.05,5618.53,558.43,12-04-2025,16,369.64
O25-006735,CUST00260,P0011,West,0.08,159.9,28.21,16-06-2025,2,86.9
O25-003559,CUST00634,P0002,West,0,4093.36,982.41,16-11-2025,8,511.67
O25-003122,CUST00893,P0047,South,0.13,34.49,3.97,28-10-2025,4,9.91
O25-001386,CUST00059,P0005,North,0.07,405.88,110.42,12-02-2025,1,436.43
O25-005238,CUST00502,P0001,North,0.26,1782.38,270,18-08-2025,2,1204.31
O25-008124,CUST01481,P0006,North,0.23,609.49,116.83,23-02-2025,2,395.77
O25-005076,CUST00572,P0021,East,0.08,593.59,42.32,18-08-2025,3,215.07
O25-003622,CUST00297,P0014,South,0.11,146.1,28.96,08-11-2025,4,41.04
O25-007071,CUST01311,P0015,West,0.11,95.75,16.02,18-08-2025,2,53.79
O25-000336,CUST01319,P0032,East,0.05,389.28,46.56,10-02-2025,1,409.77
O25-000500,CUST00720,P0021,South,0.17,903.99,56.71,11-06-2025,5,217.83
O25-006595,CUST00844,P0034,North,0.2,16.03,2.01,16-08-2025,2,10.02
O25-000512,CUST01466,P0037,East,0.02,88.15,15.12,21-06-2025,7,12.85
O25-009865,CUST00303,P0011,East,0.14,283.94,51.12,17-02-2025,4,82.54
O25-009071,CUST00588,P0035,East,0.2,23.18,2.77,28-12-2025,7,4.14
O25-005153,CUST01101,P0018,West,0.02,3246.23,219.1,29-09-2025,8,414.06
O25-002021,CUST00341,P0040,South,0.22,22.68,0.74,19-05-2025,2,14.54
O25-003812,CUST00485,P0032,East,0.14,342.88,24.14,14-06-2025,1,398.7
O25-001053,CUST00602,P0020,West,0.05,938.14,93.55,19-01-2025,4,246.88
O25-009432,CUST01307,P0028,North,0.14,303.86,0.69,17-05-2025,1,353.32
O25-008201,CUST00145,P0025,West,0.34,1767.25,-80.83,04-10-2025,5,535.53
O25-006214,CUST01118,P0046,North,0.06,5.45,0.77,12-01-2025,2,2.9
O25-002572,CUST00394,P0041,West,0.22,25.78,1.35,26-09-2025,1,33.05
O25-003680,CUST00553,P0012,West,0.03,90.45,16.68,05-07-2025,5,18.65
O25-005940,CUST01032,P0005,West,0.13,415.85,80.53,30-01-2025,1,477.99
O25-001493,CUST01081,P0006,South,0.28,1694.22,166.52,20-12-2025,6,392.1805556
O25-009269,CUST01366,P0027,East,0.35,138.92,2.61,26-02-2025,2,106.86
O25-003752,CUST00868,P0023,South,0.11,447.85,19.2,15-04-2025,2,251.6
O25-001025,CUST00812,P0009,West,0.1,192.13,31.05,08-04-2025,9,23.72
O25-004823,CUST00580,P0005,North,0.14,745.41,170.16,20-03-2025,2,433.38
O25-008666,CUST01094,P0045,West,0.08,7.4,1.12,15-01-2025,3,2.68
O25-008752,CUST01074,P0038,West,0.05,13.46,1.99,30-05-2025,1,14.17
O25-007167,CUST00210,P0014,West,0.24,60.51,9.97,31-05-2025,2,39.81
O25-002136,CUST00283,P0004,North,0.36,600.22,90.61,26-04-2025,1,937.85
O25-008132,CUST00625,P0037,East,0.02,38.87,4.66,28-03-2025,3,13.22
O25-007656,CUST00022,P0046,West,0.21,11.73,0.57,08-07-2025,5,2.97
O25-004695,CUST00673,P0046,East,0.07,13.35,1.75,30-08-2025,5,2.87
O25-004146,CUST00276,P0021,West,0.18,1032.31,35.84,10-01-2025,6,209.8191057
O25-008673,CUST01040,P0046,North,0.35,1.95,0.11,12-06-2025,1,3
O25-001082,CUST00363,P0028,North,0.15,611.64,42.01,29-10-2025,2,359.79
O25-008142,CUST01190,P0005,North,0.14,798.99,151.74,17-03-2025,2,464.53
O25-006019,CUST00668,P0012,South,0.4,11.78,0.87,13-07-2025,1,19.63
O25-003740,CUST00570,P0005,East,0.06,2077.02,507.04,24-05-2025,5,441.92
O25-004458,CUST00045,P0025,North,0.11,2422.18,204.72,05-06-2025,5,544.31
O25-001603,CUST01374,P0015,East,0.05,205.69,46.5,16-01-2025,4,54.13
O25-009847,CUST00980,P0025,East,0.03,4611.8,179.98,03-11-2025,9,528.27
O25-001772,CUST00095,P0004,North,0.08,10815.55,2590.36,04-04-2025,13,904.31
O25-009161,CUST00521,P0021,South,0.13,580.72,12.98,05-10-2025,3,222.5
