Order_ID,Customer_ID,Product_ID,Region,Discount_Pct,Sales,Profit,Order_date,Quantity,Product_Price
O24-008851,CUST00614,P0005,East,0.13,820.31,222.26,2024-08-07,2,471.44
O24-003522,CUST01421,P0001,West,0.14,3031.19,672.04,2024-08-29,3,1174.88
O24-006562,CUST01479,P0047,East,0.07,57.53,11.7,2024-04-14,6,10.31
O24-007943,CUST00575,P0014,West,0.07,77.23,19.46,2024-08-04,2,41.52
O24-005482,CUST00462,P0025,North,0.32,741.05,41.15,2024-02-19,2,544.89
O24-006566,CUST00976,P0014,East,0.09,70.89,15.65,2024-06-21,2,38.95
O24-005002,CUST00956,P0048,West,0.12,3.78,0.76,2024-01-29,2,2.15
O24-006184,CUST01115,P0026,East,0.03,496.94,59.36,2024-07-15,1,512.31
O24-006963,CUST00344,P0021,North,0,1536.43,220.24,2024-08-03,7,219.49
O24-007121,CUST00038,P0001,East,0.03,1139.87,304.68,2024-03-17,1,1175.12
O24-002752,CUST00848,P0003,East,0.11,2369.14,480.59,2024-09-22,2,1330.98
O24-000095,CUST00390,P0035,West,0.02,4.21,0.87,2024-02-15,1,4.3
O24-008865,CUST00810,P0033,West,0.06,76.76,15.23,2024-10-05,6,13.61
O24-009386,CUST00308,P0020,East,0.05,777.19,130.17,2024-06-28,3,272.7
O24-000561,CUST01072,  P0011,North,0.16,73.8,17.63,2024-11-11,1,87.86
O24-009683,CUST00478,P0042,North,0.04,27.52,5.94,2024-01-07,1,28.67
O24-007187,CUST00071,P0015,West,0.06,426.38,103.63,2024-07-21,8,56.7
O24-008918,CUST00237,P0006,South,0.15,335.72,57.83,2024-11-18,1,394.97
O24-007612,CUST00033,P0024,West,0.14,1644.98,151.82,2024-03-13,3,637.59
O24-003964,CUST01195,P0023,South,0.38,510.14,37.45,2024-12-30,3,274.27
O24-001375,CUST01321,P0039,North,0.15,98.6,15.5,2024-02-23,8,14.5
O24-004584,CUST00606,P0041,East,0.13,54.71,9.13,2024-12-15,2,31.44
O24-007047,CUST00883,P0014,South,0.12,69.04,14.23,2024-05-06,2,39.23
O24-009586,CUST01017,P0002,East,0.1,919.64,212.57,2024-07-08,2,510.91
O24-000906,CUST01438,P0006  ,West,0.1,354.59,99.16,2024-06-18,1,393.99
O24-003585,CUST01405,P0047,North,0.07,77.3,12.9,2024-08-18,8,10.39
O24-002700,CUST00488,P0030,West,0.15,85.93,12.31,2024-09-19,1,101.09
O24-004905,CUST01363,P0014,East,0.07,38.24,8.53,2024-01-20,1,41.12
O24-007309,CUST00306,P0042,North,0.07,104.87,23.8,2024-06-01,4,28.19
O24-007926,CUST00215,P0002,South,0.1,965.18,198.57,2024-11-06,2,536.21
O24-006427,CUST00418,P0025,North,0.15,1788.47,208.91,2024-10-05,4,526.02
O24-004669,CUST01152,P0046,North,0.07,2.77,0.53,2024-04-20,1,2.98
O24-007745,CUST01224,P0039,North,0.08,39.25,8.31,2024-04-09,3,14.22
O24-009917,CUST00489,P0030,West,0.16,241.77,25.82,2024-11-14,3,95.94
O24-003019,CUST00307,P0041  ,North,0.17,101.23,20.08,2024-03-30,4,30.49
O24-006085,CUST00767,P0019,South,0.19,940.94,91.47,2024-09-17,3,387.22
O24-005133,CUST00035,P0013,South,0.16,62.43,13.16,2024-12-28,4,18.58
O24-009106,CUST00356,P0006,South,0.29,805.25,133.15,2024-07-03,3,378.05
O24-008273,CUST00341,P0027,West,0.09,229.57,39.8,2024-01-31,2,126.14
O24-006395,CUST01215,P0015,North,0.19,44.1,11.04,2024-01-31,1,54.45
O24-003744,CUST00051,P0018,West,0.05,1231.86,164.26,2024-03-24,3,432.23
O24-005725,CUST01268,P0033,East,0.38,32.17,3.02,2024-03-21,4,12.97
O24-000262,CUST00127,P0027,South,0.16,322.38,30.66,2024-10-08,3,127.93
O24-001851,CUST01477,P0010,South,0.17,387.36,69,2024-04-11,5,93.34
O24-000215,CUST00824,P0035,North,0.12,30.2,5.89,2024-11-01,8,4.29
O24-000546,CUST00120,P0034,East,0.04,19.55,3.31,2024-10-08,2,10.18
O24-009004,CUST00837,P0037,South,0.27,9.69,0.87,2024-11-27,1,13.28
O24-001806,CUST00809,P0042,South,0.15,100.64,16.6,2024-07-10,4,29.6
O24-000717,CUST00277,P0015,South,0.18,90.1,18.44,2024-07-26,2,54.94
O24-004140,CUST01306,P0013,South,0.15,16.46,3.11,2024-05-21,1,19.37
O24-002061,CUST00319,P0029,North,0.12,256.34,31.14,2024-12-08,1,291.3
O24-004623,CUST00136,P0012,East,0.16,15.9,3.17,2024-09-17,1,18.93
O24-001588,CUST01271,P0037,East,0.05,38.79,7.35,2024-10-04,3,13.61
O24-007566,CUST00737,P0044,West,0.04,44.99,9.63,2024-08-20,3,15.62
O24-009246,CUST01378,P0021,North,0.13,581.93,91.92,2024-07-28,3,222.96
O24-008790,CUST00520,P0034  ,North,0.08,9.2,1.48,2024-03-31,1,10
O24-001179,CUST01112,P0009,West,0.19,55.4,11.44,2024-03-07,3,22.8
O24-009764,CUST00030,P0033,East,0.11,12.05,2.15,2024-11-15,1,13.54
O24-005696,CUST01114,P0046,North,0.08,5.59,0.91,2024-03-15,2,3.04
O24-005874,CUST00613,P0033,West,0,26.28,5.93,2024-01-27,2,13.14
O24-001100,CUST00221,P0010,West,0.03,357.77,88.5,2024-11-02,4,92.21
O24-006302,CUST00506,P0036,South,0.16,36.91,5.06,2024-07-20,2,21.97
O24-005523,CUST00008,P0018,North,0.06,399.82,61.93,2024-08-19,1,425.34
O24-008812,CUST01216,P0024,West,0.13,1183.27,124.04,2024-02-29,2,680.04
O24-006927,CUST01051,P0043,North,0.04,36.6,7.62,2024-10-07,1,38.13
O24-007913,CUST00131,P0048,North,0.1,2.03,0.4,2024-03-23,1,2.26
O24-001084,CUST01275,P0040,North,0.03,30.52,6.65,2024-03-18,2,15.73
O24-009475,CUST00749,P0010,West,0.03,451.87,120.62,2024-10-26,5,93.17
O24-002785,CUST00454,P0036,North,0.08,147.49,33.66,2024-09-19,8,20.04
O24-006601,CUST01461,P0014,East,0.16,69.7,14.04,2024-10-24,2,41.49
O24-001149,CUST01240,P0024,East,0.15,548.61,58.29,2024-06-27,1,645.42
O24-008449,CUST01269, P0014 ,East,0.11,101.73,25.03,2024-04-06,3,38.1
O24-007985,CUST01373,P0006,East,0.03,366.84,80.88,2024-10-31,1,378.19
O24-004446,CUST00186,P0002,East,0.09,517.37,135.99,2024-12-19,1,568.54
O24-006709,CUST00050,P0004,West,0.07,1669.28,404.05,2024-09-25,2,897.46
O24-007681,CUST00046,P0019,North,0.12,720.28,71.99,2024-03-28,2,409.25
O24-004738,CUST01231,P0025,East,0.19,423.82,52.68,2024-09-17,1,523.24
O24-001935,CUST00295,P0031,North,0.04,757.01,136.82,2024-05-26,3,262.85
O24-001859,CUST00899,P0008,East,0.34,388.28,74.49,2024-04-10,1,588.3
O24-006033,CUST00643,P0001,West,0.2,1892.18,425.99,2024-07-05,2,1182.61
O24-004051,CUST01009,P0006,North,0,403.15,102.93,2024-04-18,1,403.15
O24-001039,CUST00384,P0032,West,0.16,1224.8,196.71,2024-10-27,3,486.03
O24-008307,CUST00730,P0035,East,0.08,19.27,3.56,2024-03-24,5,4.19
O24-000289,CUST00308,P0014,North,0.17,33.66,8.71,2024-03-25,1,40.56
O24-001486,CUST01145,P0012,East,0.18,15.94,3.25,2024-09-23,1,19.44
O24-009176,CUST00645,P0016,West,0.12,119.1,30.16,2024-07-20,2,67.67
O24-001448,CUST00693,P0036,West,0.14,17.79,3.65,2024-10-12,1,20.69
O24-007181,CUST01017,P0008,East,0.13,1035.46,208.99,2024-11-27,2,595.09
O24-003874,CUST00429,P0038,East,0.08,95.31,15.68,2024-08-25,8,12.95
O24-004147,CUST00295,P0010,East,0.06,339.11,89.82,2024-12-24,4,90.19
O24-002987,CUST00262,P0034,South,0.22,8.31,0.79,2024-02-10,1,10.65
O24-002493,CUST00529,P0027,West,0.06,358.08,37.07,2024-12-14,3,126.98
O24-009498,CUST01086,P0015,North,0.33,176.95,24.01,2024-12-23,5,52.82
O24-000019,CUST00974,P0036,East,0.1,38.45,6.34,2024-11-19,2,21.36
O24-001374,CUST01439,P0010,West,0.12,253.2,65.42,2024-06-30,3,95.91
O24-001536,CUST01361,P0044,West,0.09,165.77,29.05,2024-05-06,11,16.56
O24-001404,CUST01061,P0031,North,0.12,453.08,55.86,2024-11-05,2,257.43
O24-007354,CUST01284,P0048,South,0.12,7.64,0.94,2024-12-16,4,2.17
O24-002591,CUST00558,P0020,North,0.09,247.47,18.42,2024-06-29,1,271.95
O24-000110,CUST00445,P0016,West,0.33,88.01,19.74,2024-06-28,2,65.68
O24-002089,CUST00572,P0013,North,0.13,81.34,18.53,2024-04-05,5,18.7
O24-008711,CUST01347,P0002,North,0.34,345.48,60.68,2024-09-07,1,523.45
O24-009126,CUST00681,P0046,West,0.08,2.91,0.54,2024-11-21,1,3.16
O24-003923,CUST00826,P0031,South,0.11,228.45,19.59,2024-12-30,1,256.69
O24-003927,CUST00683,P0007,North,0.29,734.78,185.27,2024-02-05,5,206.98
O24-009552,CUST00573,P0020,West,0.13,974.23,104.41,2024-11-18,4,279.95
O24-000809,CUST00936,P0017,West,0.1,1894.59,197.03,2024-12-09,10,210.51
O24-000847,CUST01281,P0021,East,0.18,514.34,95.36,2024-06-02,3,209.08
O24-002994,CUST01308,P0007,West,0.06,190.41,46.19,2024-09-30,1,202.56
O24-007189,CUST01235,P0037,West,0.08,64.86,10.8,2024-04-26,5,14.1
O24-003130,CUST00868,P0011,North,0.05,671.54,172.08,2024-08-26,8,88.36
O24-000328,CUST00163,P0028,East,0.12,803.6,75.38,2024-04-29,2,456.59
O24-002779,CUST01417,P0016,North,0.14,56.69,12.18,2024-12-23,1,65.92
O24-008111,CUST00731,P0024,South,0.2,1598.81,155.63,2024-09-04,3,666.1708333
O24-007057,CUST01084,P0043,West,0.17,96.44,18.27,2024-02-21,3,38.73
O24-007186,CUST00259,P0045,South,0.12,2.27,0.31,2024-05-11,1,2.58
O24-002530,CUST01427,P0001,North,0.09,2169.46,602.58,2024-06-28,2,1192.01
O24-003476,CUST00122,P0046,North,0.14,2.55,0.55,2024-12-18,1,2.97
O24-001530,CUST01354,P0035,West,0.17,10.21,1.7,2024-04-05,3,4.1
O24-007667,CUST00310,P0007,West,0.12,758,195.78,2024-03-03,4,215.34
O24-008710,CUST01054,P0001,South,0.1,1035.08,189.12,2024-06-10,1,1150.09
O24-001726,CUST00488,P0040,South,0.33,54.4,3.26,2024-08-07,5,16.24
O24-006827,CUST00230,P0006,East,0.18,3576.7,811.97,2024-04-13,11,396.53
O24-001591,CUST00564,P0005,North,0.27,1352.98,250.13,2024-04-04,4,463.35
O24-003404,CUST01002,P0028,West,0.08,408.98,59.26,2024-12-03,1,444.54
O24-003672,CUST00003,P0007,East,0.06,821.67,188.12,2024-01-12,4,218.53
O24-004785,CUST00720,P0042,North,0.37,112.76,12.1,2024-09-28,6,29.83
O24-002409,CUST01402,P0044,North,0.13,26.55,5.09,2024-04-28,2,15.26
O24-001197,CUST00280,P0017,South,0.13,585.79,69.9,2024-03-10,3,224.44
O24-005639,CUST01071,P0020,South,0.24,845.12,51.41,2024-07-22,4,278
O24-001960,CUST00287,P0015,South,0.36,135.48,23.84,2024-11-01,4,52.92
O24-008553,CUST00694,P0001,North,0.09,6138.79,1513.06,2024-03-07,6,1124.32
O24-003568,CUST00857,P0011,North,0.09,319.08,75.37,2024-10-18,4,87.66
O24-007514,CUST00062,P0024,East,0.06,596.61,54.81,2024-12-30,1,634.69
O24-006079,CUST00721,P0023,East,0.01,842.92,146.51,2024-09-18,3,283.81
O24-002358,CUST01119,P0019,East,0.07,356.37,51.76,2024-04-08,1,383.19
O24-000456,CUST01480,P0038  ,East,0.02,69.97,13.8,2024-02-19,5,14.28
O24-007033,CUST00319,P0009,South,0.25,17.42,3.33,2024-09-17,1,23.23
O24-005116,CUST01320,P0008,West,0.05,4480.35,883.53,2024-05-01,8,589.52
O24-002076,CUST01042,P0010,East,0.08,82.48,17.13,2024-07-11,1,89.65
O24-006647,CUST01350,P0016,North,0.08,59.04,14.77,2024-09-05,1,64.17
O24-009862,CUST01372,P0025,East,0,2998.44,552.43,2024-02-03,6,499.74
O24-002604,CUST01027,P0021,North,0.1,602.26,106.63,2024-06-21,3,223.06
O24-009972,CUST01196,P0032,West,0.24,355.98,33.67,2024-05-17,1,468.39
O24-008561,CUST00225,P0030,West,0.12,175.31,23.44,2024-10-17,2,99.61
O24-006592,CUST00778,P0013,North,0.12,35.55,8.11,2024-03-29,2,20.2
O24-009202,CUST00743,P0027,East,0.36,80.53,5.69,2024-03-27,1,125.83
O24-005205,CUST00296,P0017,North,0.07,997.94,99.42,2024-04-05,5,214.61
O24-004233,CUST00380,P0004,South,0.15,3115.28,641.14,2024-09-07,4,916.26
O24-005902,CUST00244,P0037,North,0.09,23.15,4.31,2024-01-13,2,12.72
O24-008532,CUST00697,P0023,South,0.3,952.63,36.6,2024-10-22,5,272.18
O24-004558,CUST00216,P0035,South,0.08,23.29,4.44,2024-02-07,6,4.22
O24-006022,CUST00905,P0040,West,0.13,41.47,8.31,2024-02-19,3,15.89
O24-005530,CUST00158,P0012,East,0.05,18.93,4.67,2024-01-11,1,19.93
O24-005957,CUST00810,P0045,South,0.14,7.15,0.87,2024-03-28,3,2.77
O24-002761,CUST00970,P0031,West,0.07,2753.71,313.62,2024-07-27,11,269.18
O24-003730,CUST00886,P0010,North,0.09,487.58,125.36,2024-08-04,6,89.3
O24-003078,CUST00880,P0031,West,0.16,1790.28,245.74,2024-12-22,8,266.41
O24-007559,CUST00957,P0017,East,0.1,1199.61,138.44,2024-10-28,6,222.15
O24-008247,CUST01341,P0029,North,0.01,274.42,43.85,2024-01-12,1,277.19
O24-004898,CUST00555,P0043,South,0.16,96.09,12.14,2024-01-08,3,38.13
O24-002039,CUST00805,P0027,East,0.07,114.62,13.83,2024-01-24,1,123.25
O24-004994,CUST00421,P0035,East,0.13,10.96,1.94,2024-12-09,3,4.2
O24-001397,CUST00679,P0037,East,0.06,52,8.57,2024-11-24,4,13.83
O24-002504,CUST00459,P0029,East,0.19,706.23,66.7,2024-04-13,3,290.63
O24-005744,CUST00360,P0006,West,0.12,329.31,82.24,2024-09-11,1,374.22
O24-006544,CUST00334,P0027,East,0.1,115.03,20.77,2024-08-31,1,127.81
O24-003245,CUST00431,P0003,East,0.15,6126.29,1346.86,2024-01-27,5,1441.48
O24-001704,CUST00312,P0035,North,0.04,15.67,3.2,2024-04-24,4,4.08
O24-008056,CUST00723,P0004,North,0.19,1478.23,209.88,2024-10-28,2,912.49
O24-008528,CUST01006,P0006,West,0.28,884.91,171.57,2024-02-20,3,409.68
O24-007300,CUST00231,P0014,West,0.09,493.07,122.14,2024-08-04,13,41.68
O24-002417,CUST01448,  P0025,East,0.04,2436.77,424.75,2024-08-24,5,507.66
O24-003032,CUST00252,P0042,North,0,86.52,18.28,2024-11-23,3,28.84
O24-009010,CUST01480,P0037,West,0.14,11.65,2.25,2024-05-08,1,13.55
O24-002652,CUST00125,P0014,West,0.07,73.23,18.22,2024-01-13,2,39.37
O24-001529,CUST00640,P0011,West,0.1,634.46,170.53,2024-08-16,8,88.12
O24-008076,CUST00905,P0001,North,0,1145.26,310.92,2024-03-18,1,1145.26
O24-004434,CUST00833,P0031,North,0.29,192.03,15.52,2024-08-31,1,270.47
O24-000108,CUST00100,P0018,North,0,1810.84,279.77,2024-03-07,4,452.71
O24-008182,CUST00681,P0033,West,0.32,18.07,2.82,2024-11-20,2,13.29
O24-003197,CUST00175,P0044,South,0.16,52.79,7.87,2024-10-20,4,15.71
O24-005789,CUST00773,P0013,East,0.08,17.96,4.71,2024-03-20,1,19.52
O24-004086,CUST00165,P0032,West,0.04,455.71,80.38,2024-05-01,1,474.7
O24-000964,CUST00024,P0029,South,0.12,257.77,40.82,2024-12-19,1,292.92
O24-005838,CUST00052,P0015,West,0.06,257.47,58.26,2024-12-15,5,54.78
O24-008043,CUST01239,P0008,East,0.18,464.3,105.67,2024-09-20,1,566.22
O24-006241,CUST00309,P0032,East,0.1,857.23,148.61,2024-01-26,2,476.24
O24-008547,CUST00358,P0022,East,0.13,2929.42,494.55,2024-07-28,5,673.43
O24-004046,CUST00268,P0002,North,0.13,2385.84,501.05,2024-01-09,5,548.47
O24-005917,CUST01347,P0007,East,0.06,921.86,209.74,2024-09-25,5,196.14
O24-004011,CUST01418,P0012,West,0.09,19.48,4.67,2024-04-12,1,21.41
O24-007327,CUST00638,P0028,East,0.25,1305.96,128.12,2024-12-27,4,435.32
O24-007674,CUST00094,P0001,North,0.11,1076.01,218.16,2024-04-09,1,1209
O24-006795,CUST00070,P0037,South,0.11,49.91,6.87,2024-12-24,4,14.01966292
O24-005428,CUST00713,P0008,North,0.16,2007.03,444.31,2024-07-07,4,597.33
O24-000316,CUST01006,P0001,South,0.36,755.82,81.02,2024-02-02,1,1180.97
O24-008442,CUST01045,P0008,North,0.15,1504.32,285.9,2024-10-24,3,589.93
O24-009633,CUST01075,P0036,East,0.19,17.1,2.75,2024-12-02,1,21.11
O24-009472,CUST00736,P0007,East,0.1,348.55,88.56,2024-10-28,2,193.64
O24-003235,CUST01298,P0047,West,0.2,24.29,4.26,2024-03-24,3,10.12
O24-002978,CUST00121,P0006,East,0.03,1532.87,412.03,2024-10-18,4,395.07
O24-003845,CUST00057,P0006,North,0.27,1118.97,215.16,2024-12-22,4,383.21
O24-000331,CUST00559,P0007,East,0.18,174.99,35.08,2024-03-16,1,213.4
O24-000322,CUST00648,P0017,South,0.11,592.82,67.34,2024-07-09,3,222.03
O24-004756,CUST00990,P0045,North,0.12,2.2,0.34,2024-09-01,1,2.5
O24-009741,CUST01275,P0029,West,0.07,544.89,88.26,2024-02-11,2,292.95
O24-003981,CUST01415,P0002,South,0.18,1782.71,423.91,2024-03-20,4,543.51
O24-000446,CUST01386,P0034,South,0.23,23.42,2.69,2024-01-24,3,10.14
O24-006906,CUST00447,P0007,North,0.08,1154.12,280.82,2024-09-28,6,209.08
O24-006138,CUST00744,P0034,East,0.04,95.9,23.54,2024-01-10,10,9.99
O24-002441,CUST00213,P0004  ,South,0.17,2781.86,433.42,2024-01-29,4,837.91
O24-003609,CUST01490,P0011,West,0.21,275.71,49.67,2024-07-20,4,87.25
O24-000777,CUST00189,P0034,East,0.12,18.64,3.72,2024-09-05,2,10.59
O24-004528,CUST01265,P0021,North,0.02,226.21,30.82,2024-07-31,1,230.83
O24-000181,CUST01203,P0029  ,North,0.1,809.57,124.43,2024-06-04,3,299.84
O24-004245,CUST01140,P0036,East,0.16,17.59,2.39,2024-10-31,1,20.94
O24-005330,CUST00102,P0009,North,0.31,68.5,15.68,2024-09-06,4,24.82
O24-003176,CUST00926,P0009,South,0.13,105.49,17.12,2024-11-18,5,24.25
O24-000306,CUST00601,P0023,West,0.09,453.42,60.18,2024-09-15,2,249.13
O24-003208,CUST00080,P0039,North,0.07,52.86,10.2,2024-04-14,4,14.21
O24-002547,CUST01286,P0046,East,0.07,14.04,2.97,2024-06-15,5,3.02
O24-001363,CUST01358,P0016,East,0.01,243.38,59.72,2024-09-02,4,61.46
O24-008300,CUST01449,P0005,West,0.06,859.52,196.91,2024-08-17,2,457.19
O24-005888,CUST00374,P0031,South,0.14,673.28,61.43,2024-11-09,3,260.96
O24-006029,CUST01431,P0025,North,0.12,1358.91,192.93,2024-05-10,3,514.7386364
O24-003005,CUST01074,P0008,East,0.21,878.13,207.67,2024-12-16,2,555.78
O24-002906,CUST01201,P0018,North,0.08,782.44,98.28,2024-12-18,2,425.24
O24-006615,CUST00984,P0015,East,0.1,301.7,75.86,2024-06-12,6,55.87
O24-001382,CUST00241,P0041,North,0.05,31.1,4.94,2024-12-30,1,32.74
O24-003900,CUST00369,P0003,South,0.23,1066.73,161.92,2024-01-18,1,1385.36
O24-001967,CUST01055,P0038,East,0.09,24.61,4.9,2024-11-30,2,13.52
O24-009898,CUST00581,P0027,North,0.06,110.49,16.57,2024-08-22,1,117.54
O24-004740,CUST00214,P0036,North,0.16,53.15,9.57,2024-03-26,3,21.09
O24-006412,CUST00138,P0008,North,0.11,2069.5,402.53,2024-07-18,4,581.32
O24-004284,CUST01007,P0022,North,0.08,633.64,109.25,2024-03-02,1,688.74
O24-009344,CUST01245,P0014,East,0,463.43,119.79,2024-09-03,11,42.13
O24-005290,CUST01453,P0025,South,0.08,2986.65,370.43,2024-03-07,6,541.06
O24-009046,CUST00127,P0044,North,0.02,76.49,11.55,2024-12-21,5,15.61
O24-006867,CUST01469,P0014,South,0.17,420.05,73.19,2024-08-29,13,38.93
O24-001240,CUST00712,P0042,West,0.23,22.74,4.27,2024-06-13,1,29.53
O24-009557,CUST00087,P0041,East,0.22,26.08,4.16,2024-07-18,1,33.43
O24-001088,CUST00586,P0005  ,South,0.2,1554.53,352.11,2024-09-27,4,485.79
O24-001429,CUST00584,P0048,West,0.37,5.34,0.58,2024-05-24,4,2.12
O24-001562,CUST00275,P0020,West,0.17,686.19,95.99,2024-12-19,3,275.58
O24-007496,CUST00331,P0023,North,0.05,526.09,94.21,2024-11-08,2,276.89
O24-008908,CUST00608,P0040,West,0.08,41.51,10.27,2024-03-30,3,15.04
O24-000606,CUST00519,P0044,West,0.19,12.76,1.78,2024-01-14,1,15.75
O24-002676,CUST00415,P0027,East,0.03,714.23,102.49,2024-11-15,6,122.72
O24-001213,CUST01109,P0003  ,West,0.12,3762.61,887.8,2024-04-27,3,1425.23
O24-005778,CUST00261,P0009,West,0,19.07,4.47,2024-05-02,1,23.26
O24-008048,CUST00591,P0013,East,0.13,16.34,4.06,2024-03-18,1,18.78
O24-000270,CUST01415,P0042,South,0.22,24.01,2.44,2024-08-25,1,30.78
O24-004981,CUST00003,P0031,North,0.03,248.09,36.9,2024-02-03,1,255.76
O24-003376,CUST00715,P0017,North,0.01,645.8,117.35,2024-09-08,3,217.44
O24-004048,CUST00921,P0015,East,0.26,37.72,8.17,2024-08-18,1,50.97
O24-004354,CUST01281,P0012,East,0.18,16.41,3.45,2024-06-06,1,20.01
O24-001551,CUST01225,P0041,North,0.17,25.76,4.4,2024-11-15,1,31.04
O24-000895,CUST01215,P0001,North,0.06,1148.82,288.25,2024-09-28,1,1222.15
O24-003136,CUST00821,  P0018,East,0.14,718.32,65.1,2024-12-07,2,417.63
O24-003343,CUST00256,P0014,North,0.1,109.05,23.53,2024-01-27,3,40.39
O24-002109,CUST00591,P0003,North,0.12,4934.16,1154.64,2024-02-11,4,1401.75
O24-001798,CUST01233,P0035,East,0.12,7.08,1.42,2024-07-07,2,4.02
O24-006629,CUST01118,P0043,East,0,37.69,9.85,2024-11-28,1,37.69
O24-001653,CUST00955,P0029,South,0.15,502.37,49.33,2024-07-11,2,295.51
O24-002717,CUST01036,P0036,West,0.08,155.37,20.6,2024-12-21,8,21.11
O24-009670,CUST00836,P0015,West,0.09,142.81,34.7,2024-11-12,3,52.31
O24-009806,CUST01345,P0020,North,0.1,477.59,88.54,2024-07-16,2,265.33
O24-007528,CUST00172,P0035,East,0.14,18.15,2.54,2024-10-02,5,4.22
O24-006970,CUST01160,P0035,South,0.12,7.36,0.91,2024-11-30,2,4.18
O24-002403,CUST00033,P0019,East,0.13,352.69,34.55,2024-04-15,1,405.39
O24-009169,CUST01256,P0019  ,East,0.11,1511.43,206.5,2024-11-06,4,424.56
O24-000435,CUST01340,P0014,North,0.12,33.55,6.92,2024-08-28,1,38.12
O24-001641,CUST00695,P0042,South,0.22,114.08,14.29,2024-12-26,5,29.25
O24-006932,CUST00938,P0023,North,0.02,1378.27,189.66,2024-10-21,5,281.28
O24-005201,CUST00757,P0010,East,0.05,87.88,17.46,2024-09-28,1,92.51
O24-009718,CUST00567,P0031,North,0.04,523.08,88.87,2024-11-11,2,272.4375
O24-005393,CUST00502,P0036,East,0.23,17,2.03,2024-01-24,1,22.08
O24-006571,CUST00715,P0003,South,0.09,7957.79,1515.98,2024-06-28,6,1457.47
O24-002153,CUST01199,P0019,West,0.07,1488,186.61,2024-11-28,4,400
O24-000599,CUST00677,P0019,East,0.13,330.64,47.35,2024-05-11,1,380.05
O24-001481,CUST00809,P0025,West,0.08,1402.38,201.41,2024-11-04,3,508.11
O24-007960,CUST00584,P0048,East,0.15,1.95,0.25,2024-11-16,1,2.29
O24-009370,CUST00733,P0035,North,0.13,10.83,1.88,2024-07-25,3,4.15
O24-001241,CUST01188,P0036,East,0.02,174.91,41.15,2024-02-13,8,22.31
O24-000416,CUST01413,P0021,North,0.17,568.67,64.17,2024-06-25,3,228.38
O24-000317,CUST01288,P0019,East,0.17,315.68,27.36,2024-06-10,1,380.34
O24-005140,CUST01492,P0010,South,0.39,111.67,14.16,2024-01-14,2,91.53
O24-005474,CUST00455,P0001,South,0.18,1015.33,211.5,2024-07-13,1,1238.21
O24-000891,CUST00354,P0013,East,0.15,47.86,9.85,2024-07-08,3,18.77
O24-000579,CUST01324,P0048,West,0,6.66,1.3,2024-10-20,3,2.22
O24-005327,CUST01097,P0017,North,0.08,802.98,105.94,2024-06-13,4,218.2
O24-006134,CUST01419,P0003,West,0.09,2555.81,614.52,2024-05-31,2,1404.29
O24-007841,CUST00475,P0014,West,0.04,270.68,61.24,2024-05-10,7,40.28
O24-000526,CUST00108, P0029 ,North,0.1,524.07,78.31,2024-08-14,2,291.15
O24-004127,CUST00050,P0024,West,0.26,1393.32,99.42,2024-08-17,3,627.62
O24-000314,CUST01427,P0009,East,0,146.1,43.83,2024-10-23,6,24.35
O24-005135,CUST00659,P0025,South,0.16,449.79,33.86,2024-10-29,1,535.47
O24-005642,CUST00848,P0003,South,0.15,3481.39,649.18,2024-01-01,3,1365.25
O24-006684,CUST01356,P0041,North,0.12,57.94,10.89,2024-10-08,2,32.92
O24-004255,CUST00870,P0017,South,0.3,155.77,7.08,2024-07-12,1,222.53
O24-009699,CUST01115,P0031,East,0.1,487.46,84.26,2024-07-16,2,270.81
O24-003252,CUST00066,P0005,North,0.07,871.65,209.54,2024-10-04,2,468.63
O24-008567,CUST01116,P0034,South,0.04,77.11,11.88,2024-11-26,8,10.04
O24-009279,CUST00600,P0012,West,0.17,17.06,4.12,2024-11-19,1,20.56
O24-006682,CUST00199,P0044,West,0.11,79.57,11.74,2024-04-10,6,14.9
O24-007777,CUST01444,P0033,East,0.11,11.61,2.17,2024-12-06,1,13.05
O24-001875,CUST00318,P0039  ,West,0.1,24.46,4.15,2024-03-09,2,13.59
O24-008585,CUST00382,P0005,East,0.19,385.11,82.63,2024-01-01,1,475.44
O24-000037,CUST00460,P0009,West,0.13,60.66,14.72,2024-03-05,3,23.24
O24-002697,CUST00874,P0007,West,0.12,541.15,134.04,2024-11-25,3,204.98
O24-007660,CUST00466,P0019,East,0.08,706.65,125.88,2024-03-23,2,384.05
O24-008535,CUST00022,P0016,West,0.31,320.18,53.93,2024-09-13,7,66.29
O24-002328,CUST00195,P0016,West,0.1,59.35,11.89,2024-05-09,1,65.94
O24-008845,CUST01420,P0028,West,0.05,853.92,124.1,2024-06-22,2,449.43
O24-003416,CUST01009,P0006,East,0.12,1014.08,245.96,2024-03-18,3,384.12
O24-000062,CUST00169,P0011,East,0.09,329.02,78.65,2024-06-13,4,90.39010989
O24-008001,CUST00687,P0006,East,0,2768.22,710.44,2024-08-09,7,395.46
